platform,software,review,country
App Store,Steuerbot,This just changed my life after 10 years of confusion and fear! Thank you.,Germany
App Store,Steuerbot,Easy and simple,Germany
App Store,Steuerbot,easy and quick,Germany
App Store,Steuerbot,so easy and amazing!,Germany
App Store,Steuerbot,Garbage customer support. All they say is that they don't do anything if you have issues,Germany
App Store,Steuerbot,very userfriendly with helpful tipps,Germany
App Store,Steuerbot,Straight forward and easy,Germany
App Store,Steuerbot,easy to use.. I will share this app to my friends.,Germany
App Store,Steuerbot,super and easy to use thank you 😊,Germany
App Store,Steuerbot,Best ever and simple to use😎😎,Germany
App Store,Steuerbot,Quick and easy,Germany
App Store,Steuerbot,Easy to work with,Germany
App Store,Steuerbot,mega easy to use!!!,Germany
App Store,Steuerbot,clearly explained steps with guidance on each step!,Germany
App Store,Steuerbot,easy and fast,Germany
App Store,Steuerbot,Here's the best place to fill your tax return.,Germany
App Store,Steuerbot,very easy to use.,Germany
App Store,Steuerbot,"very simply, love this app",Germany
App Store,Steuerbot,Quick. Easy. Fantastic!,Germany
App Store,Steuerbot,Great app! I would recommend.,Germany
App Store,Steuerbot,Fast and free,Germany
App Store,Steuerbot,super user friendly,Germany
App Store,Steuerbot,Hello everyone good to become friends,Germany
App Store,Steuerbot,so easy! I'm very happy,Germany
App Store,Steuerbot,very nice and easy,Germany
App Store,Steuerbot,Why is this not in English?,Germany
App Store,Steuerbot,English language support?,Germany
App Store,Steuerbot,Is there an English version?,Germany
App Store,Steuerbot,very high charges,Germany
App Store,Steuerbot,very nice I enjoyed it 😀,Germany
App Store,Steuerbot,Easy to use,Germany
App Store,Steuerbot,that's great I like it,Germany
App Store,Steuerbot,It helps a lot.,Germany
App Store,Steuerbot,how many day money come to account,Germany
App Store,Steuerbot,The app is helpful .,Germany
App Store,Steuerbot,very nice experience,Germany
App Store,Steuerbot,Their the best,Germany
App Store,Steuerbot,Super App.thanks,Germany
App Store,Steuerbot,very good app,Germany
App Store,Steuerbot,best option ever,Germany
App Store,Steuerbot,Godsend for Ausländer like me,Germany
App Store,Steuerbot,I'm waiting,Germany
App Store,Steuerbot,very good 👍,Germany
App Store,Steuerbot,nice app😉😉,Germany
App Store,Steuerbot,Great,Germany
App Store,Steuerbot,sehr gut und schnell.,Germany
App Store,Steuerbot,so viel zeit gespart,Germany
App Store,Steuerbot,"das ging einfach und schnell, und in meinem Fall kostenlos weil ich unter 50 Euro war",Germany
App Store,Steuerbot,Einfach super und easy,Germany
App Store,Steuerbot,👍🏽,Germany
App Store,Steuerbot,Ausgezeichnet!,Germany
App Store,Steuerbot,sehr gut,Germany
App Store,Steuerbot,Very good,Germany
App Store,Steuerbot,good excellent,Germany
App Store,Steuerbot,good,Germany
App Store,Steuerbot,wunderbar,Germany
App Store,Steuerbot,Nutzte Steuerbot seit 2020. Nun kann ich nur noch davon abraten. Nur noch halber Freibetrag als zuvor. Und mit 40€ sogar teurer geworden als die Premiumsoftware WISO. Nein danke. Alternative: Selbst ELSTER benutzen (kostenfrei) oder Klartax (auch einfach aber nur für 20€). Das hier ist es leider nicht mehr.,Germany
App Store,Steuerbot,Schlecht app nur betrügen die leute die schreiben so viel bekommst du aber dann komm hälfte davon nicht nur betrügen ich empfehle euch bitte nicht mit dem app Steuererklärung machen,Germany
App Store,Steuerbot,Very good,Germany
App Store,Steuerbot,Viel besser als TaxFix,Germany
App Store,Steuerbot,super einfach,Germany
App Store,Steuerbot,Sehr gut,Germany
App Store,Steuerbot,"Zu teuer geworden! Ab 2024 gab es eine Preiserhöhung von 10€. Vorher 30€, wenn man über 100€ Rückerstattung bekommt. Jetzt 40€, wenn über 50€ Rückerstattung. Euer ernst? War echt ne coole App, aber jetzt nur noch Abzocke. Schade! Edit: OK, jetzt nur noch ein Stern für diese billige Erklärung. Ihr könnt ja 40€ verlangen, aber dann erst bei ner Rückerstattung von 100€. Alles andere ist doch Quatsch.",Germany
App Store,Steuerbot,great!!,Germany
App Store,Steuerbot,super,Germany
App Store,Steuerbot,Excellent,Germany
App Store,Steuerbot,"Sehr gut, Sehr leicht und so schnell und prima. Danke euch.",Germany
App Store,Steuerbot,The app is very easy to use and the customer support was really helpful.,Germany
App Store,Steuerbot,Super APP Vielen Dank,Germany
App Store,Steuerbot,Einfach,Germany
App Store,Steuerbot,Super einfach und verständlich 👍,Germany
App Store,Steuerbot,sehr gut,Germany
App Store,Steuerbot,dass super 😊,Germany
App Store,Steuerbot,sehr zufrieden,Germany
App Store,Steuerbot,Thank you,Germany
App Store,Steuerbot,too expensive,Germany
App Store,Steuerbot,Toll und schneller Service,Germany
App Store,Steuerbot,"Sehr unübersichtlich, sehr durcheinander alles. Nie wieder",Germany
App Store,Steuerbot,very good,Germany
App Store,Steuerbot,einfach und vernünftig,Germany
App Store,Steuerbot,"Super einfach die Steuererklärung gemacht! Man wird nach und nach zu Angaben abgefragt, muss nur eintippen und im Prinzip nichts selbst nachrecherchieren. Das einzige, was ich als Manko sehe ist, dass es ein bisschen irreführend ist, dass die App kostenlos ist, denn am Ende müsst ihr trotzdem 40€ zahlen, um die Steuererklärung übermitteln zu lassen.",Germany
App Store,Steuerbot,Sehr einfach und sicher,Germany
App Store,Steuerbot,Good,Germany
App Store,Steuerbot,Was ein kak 🤙🏽,Germany
App Store,Steuerbot,nice,Germany
App Store,Steuerbot,Very good 👍,Germany
App Store,Steuerbot,great application,Germany
App Store,Steuerbot,great app,Germany
App Store,Steuerbot,good,Germany
App Store,Steuerbot,sehr gut,Germany
App Store,Steuerbot,"Scam , weg damit Nie wieder",Germany
App Store,Steuerbot,"Super App, sehr benutzerfreundlich und durch die Tipps und Erklärungen wurde mir sehr geholfen.",Germany
App Store,Steuerbot,Nice one,Germany
App Store,Steuerbot,sehr gut App 100% hilfreich,Germany
App Store,Steuerbot,sehr schön,Germany
App Store,Steuerbot,super,Germany
App Store,Steuerbot,"Einfach, Übersichtlich, Preiswert. Nächstes Jahr also wieder :) Edit: Freunde wurden ebenfalls beworben und haben den Rabatt bereits erhalten :)!",Germany
App Store,Steuerbot,easy peasy.. alles geht einfach schnell,Germany
App Store,Steuerbot,Christopher Key war gut. sehr Nutzer freundlichen,Germany
App Store,Steuerbot,Unterstützt keine Gewerbeeinkünfte daher ziemlich nutzlos für mich.,Germany
App Store,Steuerbot,So easy!,Germany
App Store,Steuerbot,Sehr Schön top,Germany
App Store,Steuerbot,super,Germany
App Store,Steuerbot,Super,Germany
App Store,Steuerbot,"Vorbildlich. Großes Kompliment, ein so unangenehmes Thema so entspannt zu gestalten. Danke!",Germany
App Store,Steuerbot,"Bearbeitung dauere nur 20min 🤣, damit werben viele Softwares. Bekommt man nur hin, wenn man alle Angaben auch schon vorliegen hat & auch weiß, wo man was einzutragen hat. Ich bin wirklich nicht blöd & habe schon 4mal meine St-Erklärung gemacht. Es hat mit dem Bot 3 Stunden gedauert. Hätte ich mir sparen können. Dann lieber gleich Elster.",Germany
App Store,Steuerbot,"Super leicht zu handhaben. Man spart sich viel Zeit und Nerven und man hat fast schon Spaß dabei, seine Steuer zu machen.",Germany
App Store,Steuerbot,"wirklich sehr einfach zu bedienen. wenn ich bekommen was errechnet wurde, war das Super!!!",Germany
App Store,Steuerbot,sehr gut,Germany
App Store,Steuerbot,bin sehr zufrieden,Germany
App Store,Steuerbot,Das war ja einfach.,Germany
App Store,Steuerbot,gerade bei eher kleineren Beträgen gaanz entspannt,Germany
App Store,Steuerbot,😎,Germany
App Store,Steuerbot,"Ich soll als Azubi mit wenig Gehalt 164,16 € nachbezahlen. Es wurde immer damit geworben, das man Geld zurück bekommt, habe sehr viel Zeit für eine Steuererklärung verschwendet und erfahre zum Schluss, dass ich nichts zurück bekomme. Nun eine Email von denen erhalten, wie ich 164,16 € nachzahlen soll. Ich könnte mich so ägern, ohne deren Werbung hätte ich nie eine Steuererklärung gemacht und kann mir das als momentan arbeitsloser gar nicht leisten.",Germany
App Store,Steuerbot,sehr intuitiv. es fehlen noch verschiedene Bezahlmöglichkeiten aber die gibt's dann hoffentlich nächstes Jahr. trotzdem 5 sterne,Germany
App Store,Steuerbot,Nix neues.... Alle Apps sind gleich,Germany
App Store,Steuerbot,ganzen sehr gut,Germany
App Store,Steuerbot,Super einfache und intuitive Bearbeitung der Steuererklärung. 😍 Sehr verständlich und quasi idiotensicher. 😊,Germany
App Store,Steuerbot,Sehr einfach zu nutzen!,Germany
App Store,Steuerbot,Sehr einfach und kostet wenig,Germany
App Store,Steuerbot,gut,Germany
App Store,Steuerbot,woow absolut sehr zufrieden,Germany
App Store,Steuerbot,best,Germany
App Store,Steuerbot,Sehr guter Leitfaden und einfache Bedienung.,Germany
App Store,Steuerbot,super,Germany
App Store,Steuerbot,"Habe die App einfach mal ausprobiert, leicht zu bedienen, habe so ca. 40 min gebraucht um alles einzugeben. Prognostiziert waren 200 Euro und paar geknickte, jetzt bekomme ich aber einfach über 500 zurück (Student). Top top!!!",Germany
App Store,Steuerbot,Genial. Die einfachste Steuererklärungsapp.,Germany
App Store,Steuerbot,einfach uns schnell,Germany
App Store,Steuerbot,"sehr gut, user Interface wie chat, unkompliziert. sehr zu empfehlen !",Germany
App Store,Steuerbot,Es ist einfach und wertvoll,Germany
App Store,Steuerbot,Super App... Funktioniert wie es sein soll :-),Germany
App Store,Steuerbot,لا يدعم اللغة العربية ولا أي لغة أخرى,Germany
App Store,Steuerbot,"Top App! Sehr einfach zu verstehen. Habe sogar etwas mehr als zuvor berechnet zurückbekommen, denn trotz der Gebühr ist die App absolut lohnenswert, eben durch die einfache Handhabung und schnelle Abwicklung der Steuererklärung. Natürlich muss man dem Finanzamt noch Zeit lassen, was aber selbstverständlich nichts mit der App zu tun hat. Sehr empfehlenswert.",Germany
App Store,Steuerbot,Wirklich gut. Hat mir meine erste Steuererklärung echt vereinfacht 👍🏻,Germany
App Store,Steuerbot,Helpful,Germany
App Store,Steuerbot,works well,Germany
App Store,Steuerbot,"Super App, super einfach, super schnell ☺️👍",Germany
App Store,Steuerbot,"Bis Übermittlung hat alles geklappt. Ich bin gespannt, ob ich wirklich die Summe die Steuerbot kalkuliert erstattet bekommen würde.. Sonnst alles war super einfach, Danke Steuerbot..",Germany
App Store,Steuerbot,Sehr gute App um seine Steuer einfach zu erledigen,Germany
App Store,Steuerbot,excellent app,Germany
App Store,Steuerbot,"Zahlungspflichtig! Leider ist die Beschreibung irreführend und man muss 29,95€ zahlen, wenn man über 100€ erstattet bekommt. Dies wird erst am Ende angezeigt, nachdem man viel Zeit für die Erstellung verbracht hat. Ansich eine gute und einfach zu benutzende App, aber die Werbung ist irreführend und vermutlich sogar strafbar. @Entwickler, bitte entfernt die Beschreibung, das es komplett kostenlos ist. Es stimmt einfach nicht. Ansich eine gute App und ich denke einige wären bereit, dafür zu zahlen",Germany
App Store,Steuerbot,Ich habe Azubi angegeben und kann trotzdem nirgendwo die Fahrten zur Berufsschule angeben.,Germany
App Store,Steuerbot,super app👍👍ich bin Anfänger und diese App hat mir geholfen.velen Dank,Germany
App Store,Steuerbot,"Einfach zu nutzende App, alles würde super erklärt.",Germany
App Store,Steuerbot,"Ein hammer Service, so wird eine früher nervige Angelegenheit mit Steuerberater zu einem klar verständlichen und spaßigen 15 Minuten Chat. Vielen Dank!",Germany
App Store,Steuerbot,sehr eimfach zu bedienen. Und sehr hilfreich,Germany
App Store,Steuerbot,"Sie haben mir fast 30 euro am Ende gebucht ohne vorher Bescheid zu sagen. Warum? Weil ich Stoerklasse 3 bin. Dar ist keine Grund. Ich finde das nicht gut, dass sie nicht vorher über das Geld gesprochen haben.!!!!!! Ich bin sehr nervös!!!!!",Germany
App Store,Steuerbot,"Einfach eine tolle, hilfreiche und sehr einfache App sodass auch jemand, der vor fünf Jahren nach Deutschland gekommen ist und vor Kurzem die Sprache gelernt hat und immer noch lernt ( also wie ich 😅) seine Steuererklärung mit Hilfe dieser App selbst machen kann. Mehr kann ich nicht sagen. Einfach Klasse! 😊",Germany
App Store,Steuerbot,"Wunderbar, kann nur empfehlen!",Germany
App Store,Steuerbot,"Von 1/5 auf 5/5. Der Fehler der falschen Berechnung lag zu 100% beim Finanzamt. Somit kann ich der App volle Punktzahl geben, denn diese hat ja an sich gut funktioniert. Steuerbot hat zudem auch versucht, zu helfen.",Germany
App Store,Steuerbot,"Ich war sehr skeptisch und verzweifelt. Da ich jetzt sehr zufrieden bin, ich möchte mit ihnen meine Erfahrung mitteilen. Ich habe am 24.06 durch steuerbot lohnsteuererklarung gemacht und es war wirklich einfach, am 10.08 habe ich Email von steuerbot bekommen das meine Steuerbescheid ist da und das Geld wird innerhalb von 5 Tage an meine Konto durch zuständige Finanzamt überwiesen. Jetzt sind Geld schon überwiesen. Ich kann nur weiter empfehlen und sie bekommen 5 Sterne von mir :)",Germany
App Store,Steuerbot,Top! Übersichtlich und einfach konstruiert. Verfahren an der heutigen Zeit. So wünscht man es sich. Macht weiter so :),Germany
App Store,Steuerbot,"Super intuitives UI, unerwartet angenehme Führung durch alle Punkte",Germany
App Store,Steuerbot,Kann nur weiter empfehlen,Germany
App Store,Steuerbot,Super,Germany
App Store,Steuerbot,Tolle App!,Germany
App Store,Steuerbot,Es ist wirklich super,Germany
App Store,Steuerbot,Schnell und unkompliziert Gut gemacht aber nocht nicht klar ob alle Eingaben richtig von Finanzamt übernommen werden.,Germany
App Store,Steuerbot,Danke für diese App! Ich hatte noch nie so wenig Stress mit einer Steuererklärung!!,Germany
App Store,Steuerbot,Excellent app!,Germany
App Store,Steuerbot,Great App!,Germany
App Store,Steuerbot,Futuristic app,Germany
App Store,Steuerbot,"Cooles App, spart viel Zeit",Germany
App Store,Steuerbot,Super einfach :),Germany
App Store,Steuerbot,Perfekt!,Germany
App Store,Steuerbot,Super,Germany
App Store,Steuerbot,"Sehr einfach, informativ und hilfsbereit, wenn man das erste Mal seine Steuern macht. Im Vergleich zu anderen Apps auch kostenlos.",Germany
App Store,Steuerbot,"Absolut tolle Begleitung, führt Schritt für Schritt durch den ganzen Prozess und gibt Tipps, wo man noch was rausholen kann. Super. Bin gespannt ob jetzt alles klappt beim Finanzamt",Germany
App Store,Steuerbot,Gefällt mir sehr gut. Gebt viele Tipps die man benutzen kann,Germany
App Store,Steuerbot,Habe schon die Steuererklärung gemacht. Bin sehr zufrieden,Germany
App Store,Steuerbot,"Mega! Schnell, einfach, kostenlos. Perfekt",Germany
App Store,Steuerbot,Super cool,Germany
App Store,Steuerbot,Super einfach und schnell. Empfehlenswert,Germany
App Store,Steuerbot,Sehr zufrieden schnell und einfach,Germany
App Store,Steuerbot,Super!,Germany
App Store,Steuerbot,Einfach und gut,Germany
App Store,Steuerbot,Ein Traum! Ich habe das wiederbekommen was der Steuerbot errechnet hat! Ich kann dieser App und dem Team nicht genug danken! Sie haben und werden damit vielen Menschen das Leben (bzw. die Steuererklärung) erleichtern! Absolut ein must have!,Germany
App Store,Steuerbot,Sehr hilfreich. Jemand kann das selbst machen 🙂👍,Germany
App Store,Steuerbot,amazing experience,Germany
App Store,Steuerbot,"Malo komplicirano i duze traje,neke su stvari nejasne",Germany
App Store,Steuerbot,Sehr einfach und schnell!,Germany
App Store,Steuerbot,"Ich finde es toll und sehr einfach zu machen, für erstes mal ich bräuchte 1 Stunden,aber sehr super und leicht zu machen!",Germany
App Store,Steuerbot,Toll,Germany
App Store,Steuerbot,Perfect,Germany
App Store,Steuerbot,Einfach Super,Germany
App Store,Steuerbot,"Das war ja extrem easy... Ich war erst skeptisch, weil die Bewertungen hier alle fünf Sterne waren und keiner sich wirklich beschwerte. Aber tatsächlich super einfach, super schnell und kostenlos wow!",Germany
App Store,Steuerbot,Ich habe im Zweitstudium gearbeitet aber das APP hat nur mir wegen mein Job gefragt und nicht Studium. Bin ein bisschen verwirrt da Update: jetzt hat alles geklappt!,Germany
App Store,Steuerbot,"Dass Steuererklärung so einfach sein kann, hätte ich nie gedacht.",Germany
App Store,Steuerbot,Super Hilfe für die erste Steuererklärung,Germany
App Store,Steuerbot,"Wow! Ich bin echt begeistert!! Hätte nie gedacht, dass Steuererklärungen Spaß machen können :D Super smooth alles und bei versch. Jahren merkt sich Steuerbot die vorherigen Einträge, kinderleicht!",Germany
App Store,Steuerbot,Klasse App! Funktioniert wunderbar.,Germany
App Store,Steuerbot,Great application!,Germany
App Store,Steuerbot,Top app einfach verstehen und schnell arbeiten. Danke danke,Germany
App Store,Steuerbot,"Verlangt nach Namen, Adresse, Alter und Email direkt am Anfang. Kein Möglichkeit alles mal 'durchzuspielen' ohne Angabe von Daten.",Germany
App Store,Steuerbot,"Super App! Alle Schritte werden gut erklärt. Der Service ist herausragend ➡️ Eine Besonderheit in meiner Steuererklärung war noch nicht integriert. Dies wurde innerhalb eines Tages in der App angepasst, so dass ich mit der Steuererklärung weiter machen konnte Normalerweise zahlt man 15 - 40€ für vergleichbare Apps (pro Steuererklärung), hier bekommt man diese Leistung umsonst, top! Die Steuerrückzahlung ist schon auf dem Konto. Perfekt!",Germany
App Store,Steuerbot,"schnell und einfach, kann ich auch rückwirkend arveiten?",Germany
App Store,Steuerbot,Vielen vielen Dank! Alles hat Geklapt! Mit sicherheit macht eure Team eine große Arbeit! Ich empfehle allen Leuten die Anwendung. Ist ganz einfach und bekommst du sogar online Unterstutzung. Schöne Grüße!,Germany
App Store,Steuerbot,"super App, Steuererklärung fix fertig gehabt und keine Beanstandung vom Finanzamt. Nächstes jahr wieder 😊",Germany
App Store,Steuerbot,Weiter so Jungs (Mädels)! Meine Helden des Jahres :) <3,Germany
App Store,Steuerbot,Super app!,Germany
App Store,Steuerbot,sehr gute App! hoffentlich kommt bald 2016 dazu!,Germany
App Store,Steuerbot,Perfect und einfache,Germany
App Store,Steuerbot,Great app,Germany
App Store,Steuerbot,"Super Konzept. Hat echt Spaß gemacht, aber nicht ich kann keine Korrekturen in der Übersicht durchführen (auch nicht in der Webapp), was den gesamten Prozess fast unbrauchbar macht. Mal sehen, ob der Support noch eine Lösung findet...",Germany
App Store,Steuerbot,just super,Germany
App Store,Steuerbot,Weiter so!!!! 👍👍,Germany
App Store,Steuerbot,"Habe schon 2x Steuererklärung gemacht mit dem App, super easy alles top einfach 5 Sternen! Soweit die beste App/SW für Steuererklärung. Leistung/Preis unendlich. Habe vorher auch Erfahrung mit dem Elster, Wiso.. Support ist superb, und sehr responsive. Daumen hoch! Weiter so, Jungs!",Germany
App Store,Steuerbot,Ahja ich bekäme also 72€ wenn ich das ganze Jahr über 80 km jeden Tag gefahren wäre. Interessant. Nehmt bloß nicht diese App! Andere sind besser. Ich habe nämlich über 1100 bekommen. Absoluter Müll,Germany
App Store,Steuerbot,"Leider kann ich die App nicht nutzen, da Einkünfte aus selbstständiger Arbeit oder Vermietung nicht inbegriffen sind. Mir wurde aber eine andere App vorgeschlagen. Deswegen nur 4 Sterne",Germany
App Store,Steuerbot,"funktioniert und ist eine Hilfe, aber man muss die Abrechnung für jeden Monat einzeln eintragen, was man z. B. bei Elster gar nicht muss",Germany
App Store,Steuerbot,"Schöne Ui, aber leider keine Grenzgänger-Unterstützung, wie viele Steuer-Apps..",Germany
App Store,Steuerbot,Kake.... 16€ mit st klasse 3. Danke fur nichts.,Germany
App Store,Steuerbot,Nice app,Germany
App Store,Steuerbot,Nice,Germany
App Store,Steuerbot,Bambum biiin u.gongaagiiguuu gumooo,Germany
App Store,Steuerbot,macht Spaß :),Germany
App Store,Steuerbot,Okay,Germany
App Store,SteuerGo,"At first I was sceptical about sending taxes via such kinda app, but I give it try. And it works perfectly. SteuerGo supports different languages, it was very helpful really. Each tax position was described in a model window with some help. I've already sent my 2022 tax and get even more tax return than it was planned by the app (maybe it was just my luck 🤞). I would say it worth 30EUR completely.",Germany
App Store,SteuerGo,"Amazing app for Steuererklärung Not only it guides you perfectly with photos and step by step, but it gives you a long explanation of what every question means, suggestions and examples. On top of that it's in English, and can acept many different cases, for example, income from a fix job plus extra income for Freelancer and others. 100% recommended",Germany
App Store,SteuerGo,"Very easy to use with the the detailed explanations. There are a couple of things can be used friendly (like if you go back and forth you can loose the track, in which menu you are), but when you get used to it. It is getting easier.",Germany
App Store,SteuerGo,"Superb Tax software, everything in English super easy and fast, really recommended, even givign lots of tips to save tax",Germany
App Store,SteuerGo,The app is very intuitive and provided continuous and appropriate feedback as I went through the filing process.,Germany
App Store,SteuerGo,Great App. Makes Tax filing much easier. The most helpful thing is that it keeps track of your previous year's entry in the app and most of the things are prefilled for you for the following years.,Germany
App Store,SteuerGo,Excellent app for expats. Step by step instructions in English and also a detailed explanation helps to understand what needs to be filled. The major highlight is the option to declare Maintenance payments sent to parents abroad. This feature is not available in most tax declaration apps for Germany and I found this only in Steuergo. I recommend this to all expats.,Germany
App Store,SteuerGo,"6 years of being in Germany. I have never filed a tax return because it's so complicated for me. But with Steuergo, I filed for years 2020 to 2023 all with ease. The step by step explanations im English was so helpful. I'm still waiting to hear from the tax office though. It's a wonderful app.",Germany
App Store,SteuerGo,This app is really intuitive and trustworthy. I am using it for financial year 2022 income tax return filing. I used it last year as well. The app helped me get the best return possible. It guided me on possible optimisation based on my personal case. I highly recommend it.,Germany
App Store,SteuerGo,"StuerGo just made my life less complicated. 😄 It provides the accurate explanation of each steps along with the helpful tips at the end to improve the tax assessment. I was afraid to do the taxes for a long time till I used this app, now I can't wait to file tax returns for the year😄",Germany
App Store,SteuerGo,"Excellent App Layout, easy to understand and individual explanations for each field in the form was really thoughtful. You can estimate your tax refund within 30min approx. The app makes tax filing in Germany easy and fun. Highly Recommended for Germans and Non-Germans.",Germany
App Store,SteuerGo,"Like always, it's great to file the tax with SG. I guess they're the only ones who have a column for exceptional costs, where I can add more information about deductibles. Can't recommend it more.",Germany
App Store,SteuerGo,"Easy to use with helpful and comprehensible description in (atleast) English language as well. If in case it is not convenient in Mobile app for some step, website portal could also be used easily as an alternate.",Germany
App Store,SteuerGo,"I am trying to create an account, but the Register Now button is not working. I pressed the button after entering all the info, and it does not go to the next page. I have not received any email to activate my account. Please explain this inconvenience. Kind regards.",Germany
App Store,SteuerGo,"greate app, simple interface and very useful guidance",Germany
App Store,SteuerGo,"Very straightforward. The provided data transfer function is great and saves a lot of time. In addition, it contains helpful tips at each step. I can just recommend it.",Germany
App Store,SteuerGo,"I had a problem with the SteuerGo tax notice this year. It lacked crucial information, specifically the payment due date and credentials. This oversight led to a missed deadline and unnecessary fines.",Germany
App Store,SteuerGo,Easy to use app for filing tax returns in Germany. Every input has a detailed explanation attached. Much useful for non-native speakers. Recommended!,Germany
App Store,SteuerGo,I have been using SteuerGo for three years. The structure and the explanation of different topics has been detailed good. I recommend my friends too.,Germany
App Store,SteuerGo,It's quite easy to use. The hints and guidance throughout all the steps are amazing. Keep the good work on. 👍,Germany
App Store,SteuerGo,Great app and service for applying Tax returns. Very easy to fill in the details or copy from previous year. Getting best tipps for good returns.,Germany
App Store,SteuerGo,Super easy and helpful,Germany
App Store,SteuerGo,App available in English which is very helpful for expats. Both Website and App have good explanation for each field.,Germany
App Store,SteuerGo,Great app for filing the tax return in Germany - English option - easy to understand options and description to collect the tax information - great support for any questions - provides tips for optimisation,Germany
App Store,SteuerGo,Steurgo made filing tax returns easy in Germany. The app was intuitive and provides clear explanation for each input field. Highly recommend this app.,Germany
App Store,SteuerGo,Easy to use & the online submission makes things go smooth & quick. I've been using this app since I started working ! Thanks & keep up the good work !😇,Germany
App Store,SteuerGo,Quite convenient app for ease of tax filing. Also with great recommendations for tax saving. Makes life easy .,Germany
App Store,SteuerGo,It was very helpful and informative as I was filling out the forms and also it was cheaper than other options! I am very satisfied,Germany
App Store,SteuerGo,"great app to calculate tax return, very accurate. I would have given 5 stars, if the phone app was as good as the website.",Germany
App Store,SteuerGo,It's very easy app and also in English which is very useful for non Germans.,Germany
App Store,SteuerGo,Very detailed with clear explanations and covers all aspects of tax returns. Highly recommended.,Germany
App Store,SteuerGo,Great app and easy to use. Accurately calculates tax returns.,Germany
App Store,SteuerGo,Its helping me to ease the tax refund process and to get money back! Great service and App! Thank you,Germany
App Store,SteuerGo,"This app is a real gem, intuitive, easy to use with options which are very well explained. 5 Stars. Thank you, DevTeam!",Germany
App Store,SteuerGo,"Just doesn't work. At all. Freezes and crashes even when it just asked me if I'm Mr or Ms, 😂",Germany
App Store,SteuerGo,I hv created a form in website veraion. the same tax return 2020 is not shown on app. they asked to create new. my purpose disnt resolved.,Germany
App Store,SteuerGo,we love SteuerGo. The fact that we get to do it in English helps us loads. thanks SteuerGo,Germany
App Store,SteuerGo,SteuerGo makes Tax return very easy and efficient. I recommend this app.,Germany
App Store,SteuerGo,"Easy to use, manny tips, good customer support",Germany
App Store,SteuerGo,The apps' crashing and the buttons are not working,Germany
App Store,SteuerGo,Very simple and easy... Self explanatory,Germany
App Store,SteuerGo,Great and easy tool to file your taxes.,Germany
App Store,SteuerGo,"very helpful, simple, and straightforward",Germany
App Store,SteuerGo,Best thing to go fast and easy. Awesome!!!!,Germany
App Store,SteuerGo,User friendly and helpful!!,Germany
App Store,SteuerGo,it is a very helpful app for an English speaking person like me,Germany
App Store,SteuerGo,"This is the best site to file taxes ever, best and secure",Germany
App Store,SteuerGo,Easy to use and convenient. Used it 4th year in a row now,Germany
App Store,SteuerGo,"Relible and get things done easily, I highly recommend it",Germany
App Store,SteuerGo,Steuergo is the best platform for your tax return,Germany
App Store,SteuerGo,great and easy to use,Germany
App Store,SteuerGo,"I used your app , maked everything and payed you and now i have 1and haf mount im still waiting my money and no one responds !",Germany
App Store,SteuerGo,Simple and easy,Germany
App Store,SteuerGo,Very easy to use. Highly recommend it.,Germany
App Store,SteuerGo,Super easy to use,Germany
App Store,SteuerGo,Amazing tool for your tax application.,Germany
App Store,SteuerGo,Everything has a clear explanation.,Germany
App Store,SteuerGo,It provides all the relevant information while filling in each field.,Germany
App Store,SteuerGo,Absolutely recommend it!,Germany
App Store,SteuerGo,Sehr praktische Anwendung. Sie können Ihre Steuererklärung in kürzester Zeit ausfüllen. Detaillierte Anweisungen für jeden Punkt.,Germany
App Store,SteuerGo,Vielen Dank für die praktischen Tipps beim Ausfüllen der Steuererklärung.,Germany
App Store,SteuerGo,Very detailed and fast payment,Germany
App Store,SteuerGo,Die beste App für Steuer!,Germany
App Store,SteuerGo,incredibile service!!,Germany
App Store,SteuerGo,Great platform!,Germany
App Store,SteuerGo,"Eine sehr gut Strukturierte und Übersichtliche App, klasse. Die App ist einfach zu bedienen und eine Hilfreiche Steuerapp. Werde ich weiter Empfehlen..",Germany
App Store,SteuerGo,SteuerGo is ideal for an expat who does not understand German language and also does not possess knowledge about German tax law. SteuerGo is user-friendly and accurate!,Germany
App Store,SteuerGo,English option is provided. Easy to understand. Makes complicated tax return simple.,Germany
App Store,SteuerGo,"Wonderful, straightforward, and in english! Thank you!",Germany
App Store,SteuerGo,Xx.,Germany
App Store,Zasta,"The app is easy to use and clear step by step,I made my tax declaration for 2023 , and I have made a mistake. Fortunately, the contact service helped me to solve it, Just I recommend adding the English language for the app.",Germany
App Store,Zasta,This a very good Application und have easy steps to reach your Tax clearance.,Germany
App Store,Zasta,Was fast & not complicated..,Germany
App Store,Zasta,Totally unrealistic because they are charging you unbelievable. The normal Steuerberater done it for 30€ and zasta charge it for 50€. For 2023 I Expected a return of 1475€ and zasta charge me for 477€ something really its a fraud. I use Taxfix app and they charge me same for 56€. Don't use the app it's just advertisement.,Germany
App Store,Zasta,"In my opinion full blown case of terrible app with even worse commercial. They show you people getting the tax return in the thousands in 3 steps, when in reality you LL need 3 to 6 months to get maybe 3-400€. And for every transaction they charge 50€! Come on now. Worst of the worst!!!",Germany
